timeStamp,aircraftCode,testNumber,parameterCode,minValue,maxValue,currentValue,Result
2022-06-17T09:13:06.095-03,PRZFV,4,123456,20,40,25.25171330587433,SUCESSO!
2022-06-17T09:13:06.122-03,PRZFV,4,780935,20,50,44.11054899920382,SUCESSO!
2022-06-17T09:13:06.141-03,PRZFV,4,654321,10,120,24.128350366848156,SUCESSO!
2022-06-17T09:13:06.155-03,PRZFV,4,780935,20,50,38.38765893455205,SUCESSO!
2022-06-17T09:13:06.188-03,PRZFV,4,780935,20,50,37.51798445557385,SUCESSO!
2022-06-17T09:13:06.191-03,PRZFV,4,654321,10,120,15.58215472480736,SUCESSO!
2022-06-17T09:13:06.196-03,PRZFV,4,123456,20,40,35.55379546691131,SUCESSO!
2022-06-17T09:13:06.222-03,PRZFV,4,780935,20,50,24.603069386691857,SUCESSO!
2022-06-17T09:13:06.241-03,PRZFV,4,654321,10,120,22.923840194020556,SUCESSO!
2022-06-17T09:13:06.255-03,PRZFV,4,780935,20,50,21.627393294267613,SUCESSO!
2022-06-17T09:13:06.288-03,PRZFV,4,780935,20,50,46.651227306880976,SUCESSO!
2022-06-17T09:13:06.292-03,PRZFV,4,654321,10,120,65.61772262894273,SUCESSO!
2022-06-17T09:13:06.296-03,PRZFV,4,123456,20,40,33.71471487519965,SUCESSO!
2022-06-17T09:13:06.322-03,PRZFV,4,780935,20,50,30.17227604826614,SUCESSO!
2022-06-17T09:13:06.342-03,PRZFV,4,654321,10,120,113.0260423050777,SUCESSO!
2022-06-17T09:13:06.355-03,PRZFV,4,780935,20,50,38.5454497995608,SUCESSO!
2022-06-17T09:13:06.388-03,PRZFV,4,780935,20,50,42.068817068786764,SUCESSO!
2022-06-17T09:13:06.392-03,PRZFV,4,654321,10,120,18.53127782465151,SUCESSO!
2022-06-17T09:13:06.397-03,PRZFV,4,123456,20,40,21.868270155945233,SUCESSO!
2022-06-17T09:13:06.422-03,PRZFV,4,780935,20,50,23.34786889652736,SUCESSO!
2022-06-17T09:13:06.443-03,PRZFV,4,654321,10,120,44.35930590297293,SUCESSO!
2022-06-17T09:13:06.455-03,PRZFV,4,780935,20,50,40.39692352803776,SUCESSO!
2022-06-17T09:13:06.488-03,PRZFV,4,780935,20,50,43.29570377600126,SUCESSO!
2022-06-17T09:13:06.493-03,PRZFV,4,654321,10,120,20.70391027922782,SUCESSO!
2022-06-17T09:13:06.497-03,PRZFV,4,123456,20,40,28.359258991713187,SUCESSO!
2022-06-17T09:13:06.521-03,PRZFV,4,780935,20,50,38.72222650235852,SUCESSO!
2022-06-17T09:13:06.544-03,PRZFV,4,654321,10,120,10.154397302996117,SUCESSO!
2022-06-17T09:13:06.555-03,PRZFV,4,780935,20,50,21.910004605593393,SUCESSO!
2022-06-17T09:13:06.588-03,PRZFV,4,780935,20,50,50.35021624016184,ERRO
2022-06-17T09:13:06.595-03,PRZFV,4,654321,10,120,68.82097779804397,SUCESSO!
2022-06-17T09:13:06.597-03,PRZFV,4,123456,20,40,29.511805214775578,SUCESSO!
2022-06-17T09:13:06.621-03,PRZFV,4,780935,20,50,37.685622993375986,SUCESSO!
2022-06-17T09:13:06.645-03,PRZFV,4,654321,10,120,48.318694138220785,SUCESSO!
2022-06-17T09:13:06.655-03,PRZFV,4,780935,20,50,44.09668104566826,SUCESSO!
2022-06-17T09:13:06.688-03,PRZFV,4,780935,20,50,25.331619137359468,SUCESSO!
2022-06-17T09:13:06.696-03,PRZFV,4,654321,10,120,44.970349014831,SUCESSO!
2022-06-17T09:13:06.697-03,PRZFV,4,123456,20,40,30.491790413794075,SUCESSO!
2022-06-17T09:13:06.721-03,PRZFV,4,780935,20,50,38.13245536398496,SUCESSO!
2022-06-17T09:13:06.746-03,PRZFV,4,654321,10,120,66.05319920856319,SUCESSO!
2022-06-17T09:13:06.755-03,PRZFV,4,780935,20,50,38.01075974340935,SUCESSO!
2022-06-17T09:13:06.791-03,PRZFV,4,780935,20,50,46.46623763926962,SUCESSO!
2022-06-17T09:13:06.796-03,PRZFV,4,654321,10,120,91.16351047940476,SUCESSO!
2022-06-17T09:13:06.798-03,PRZFV,4,123456,20,40,31.82461681494688,SUCESSO!
2022-06-17T09:13:06.824-03,PRZFV,4,780935,20,50,39.12783759728336,SUCESSO!
2022-06-17T09:13:06.847-03,PRZFV,4,654321,10,120,68.66838896875639,SUCESSO!
2022-06-17T09:13:06.857-03,PRZFV,4,780935,20,50,48.560134585807944,SUCESSO!
2022-06-17T09:13:06.891-03,PRZFV,4,780935,20,50,45.48181681830543,SUCESSO!
2022-06-17T09:13:06.897-03,PRZFV,4,654321,10,120,64.57109062792318,SUCESSO!
2022-06-17T09:13:06.898-03,PRZFV,4,123456,20,40,29.902454873021433,SUCESSO!
2022-06-17T09:13:06.924-03,PRZFV,4,780935,20,50,27.139099149929635,SUCESSO!
2022-06-17T09:13:06.947-03,PRZFV,4,654321,10,120,104.44053102681978,SUCESSO!
2022-06-17T09:13:06.957-03,PRZFV,4,780935,20,50,43.47345849554108,SUCESSO!
2022-06-17T09:13:06.991-03,PRZFV,4,780935,20,50,37.76023557239287,SUCESSO!
2022-06-17T09:13:06.998-03,PRZFV,4,654321,10,120,64.94350445548906,SUCESSO!
2022-06-17T09:13:06.998-03,PRZFV,4,123456,20,40,22.84672369090162,SUCESSO!
2022-06-17T09:13:07.024-03,PRZFV,4,780935,20,50,38.7748761668709,SUCESSO!
2022-06-17T09:13:07.048-03,PRZFV,4,654321,10,120,21.427615575428064,SUCESSO!
2022-06-17T09:13:07.057-03,PRZFV,4,780935,20,50,21.52074200914251,SUCESSO!
2022-06-17T09:13:07.091-03,PRZFV,4,780935,20,50,22.202067509982903,SUCESSO!
2022-06-17T09:13:07.099-03,PRZFV,4,654321,10,120,54.8511457806819,SUCESSO!
2022-06-17T09:13:07.099-03,PRZFV,4,123456,20,40,26.60645888372111,SUCESSO!
2022-06-17T09:13:07.124-03,PRZFV,4,780935,20,50,27.816236764012885,SUCESSO!
2022-06-17T09:13:07.149-03,PRZFV,4,654321,10,120,36.50752487187765,SUCESSO!
2022-06-17T09:13:07.157-03,PRZFV,4,780935,20,50,25.29699969139314,SUCESSO!
2022-06-17T09:13:07.191-03,PRZFV,4,780935,20,50,25.24340554381576,SUCESSO!
2022-06-17T09:13:07.200-03,PRZFV,4,654321,10,120,28.890141082081136,SUCESSO!
2022-06-17T09:13:07.200-03,PRZFV,4,123456,20,40,31.680305256262017,SUCESSO!
2022-06-17T09:13:07.224-03,PRZFV,4,780935,20,50,39.33827685184891,SUCESSO!
2022-06-17T09:13:07.250-03,PRZFV,4,654321,10,120,100.91535183551282,SUCESSO!
2022-06-17T09:13:07.257-03,PRZFV,4,780935,20,50,23.393816466796025,SUCESSO!
2022-06-17T09:13:07.291-03,PRZFV,4,780935,20,50,30.354342946219063,SUCESSO!
2022-06-17T09:13:07.300-03,PRZFV,4,123456,20,40,21.88363410484122,SUCESSO!
2022-06-17T09:13:07.300-03,PRZFV,4,654321,10,120,112.21162745151214,SUCESSO!
2022-06-17T09:13:07.325-03,PRZFV,4,780935,20,50,36.99787112566136,SUCESSO!
2022-06-17T09:13:07.350-03,PRZFV,4,654321,10,120,22.09827404760626,SUCESSO!
2022-06-17T09:13:07.359-03,PRZFV,4,780935,20,50,34.06092628561444,SUCESSO!
2022-06-17T09:13:07.392-03,PRZFV,4,780935,20,50,39.0800160900008,SUCESSO!
2022-06-17T09:13:07.400-03,PRZFV,4,123456,20,40,30.898920914137047,SUCESSO!
2022-06-17T09:13:07.400-03,PRZFV,4,654321,10,120,28.41130668613264,SUCESSO!
2022-06-17T09:13:07.425-03,PRZFV,4,780935,20,50,49.26490770544784,SUCESSO!
2022-06-17T09:13:07.451-03,PRZFV,4,654321,10,120,72.00787112779278,SUCESSO!
2022-06-17T09:13:07.460-03,PRZFV,4,780935,20,50,49.32644870804576,SUCESSO!
2022-06-17T09:13:07.493-03,PRZFV,4,780935,20,50,33.95475522555881,SUCESSO!
2022-06-17T09:13:07.500-03,PRZFV,4,123456,20,40,25.761646372723956,SUCESSO!
2022-06-17T09:13:07.501-03,PRZFV,4,654321,10,120,97.26726240071353,SUCESSO!
2022-06-17T09:13:07.526-03,PRZFV,4,780935,20,50,25.68473201365414,SUCESSO!
2022-06-17T09:13:07.551-03,PRZFV,4,654321,10,120,62.94583579856009,SUCESSO!
2022-06-17T09:13:07.560-03,PRZFV,4,780935,20,50,34.4974123256478,SUCESSO!
2022-06-17T09:13:07.593-03,PRZFV,4,780935,20,50,25.31837289063079,SUCESSO!
2022-06-17T09:13:07.601-03,PRZFV,4,123456,20,40,28.1018287025911,SUCESSO!
2022-06-17T09:13:07.602-03,PRZFV,4,654321,10,120,61.10728793198286,SUCESSO!
2022-06-17T09:13:07.627-03,PRZFV,4,780935,20,50,37.30207792754305,SUCESSO!
2022-06-17T09:13:07.652-03,PRZFV,4,654321,10,120,54.93068113347821,SUCESSO!
2022-06-17T09:13:07.660-03,PRZFV,4,780935,20,50,44.777944841681716,SUCESSO!
2022-06-17T09:13:07.694-03,PRZFV,4,780935,20,50,30.241490519208106,SUCESSO!
2022-06-17T09:13:07.701-03,PRZFV,4,123456,20,40,36.284584296123384,SUCESSO!
2022-06-17T09:13:07.702-03,PRZFV,4,654321,10,120,21.780964579477043,SUCESSO!
2022-06-17T09:13:07.728-03,PRZFV,4,780935,20,50,34.69053491221764,SUCESSO!
2022-06-17T09:13:07.752-03,PRZFV,4,654321,10,120,65.37284251497051,SUCESSO!
2022-06-17T09:13:07.761-03,PRZFV,4,780935,20,50,45.5944488737931,SUCESSO!
2022-06-17T09:13:07.799-03,PRZFV,4,780935,20,50,21.669965648304515,SUCESSO!
2022-06-17T09:13:07.801-03,PRZFV,4,123456,20,40,33.83624578607011,SUCESSO!
2022-06-17T09:13:07.803-03,PRZFV,4,654321,10,120,22.179253654257487,SUCESSO!
2022-06-17T09:13:07.833-03,PRZFV,4,780935,20,50,47.82252676580296,SUCESSO!
2022-06-17T09:13:07.854-03,PRZFV,4,654321,10,120,28.02266333147349,SUCESSO!
2022-06-17T09:13:07.868-03,PRZFV,4,780935,20,50,30.337548512726904,SUCESSO!
2022-06-17T09:13:07.901-03,PRZFV,4,780935,20,50,32.40705760138112,SUCESSO!
2022-06-17T09:13:07.902-03,PRZFV,4,123456,20,40,33.12555008266074,SUCESSO!
2022-06-17T09:13:07.904-03,PRZFV,4,654321,10,120,73.79711931808559,SUCESSO!
2022-06-17T09:13:07.934-03,PRZFV,4,780935,20,50,44.48524933837736,SUCESSO!
2022-06-17T09:13:07.954-03,PRZFV,4,654321,10,120,116.9809856031592,SUCESSO!
2022-06-17T09:13:07.968-03,PRZFV,4,780935,20,50,39.066933518471146,SUCESSO!
2022-06-17T09:13:08.001-03,PRZFV,4,780935,20,50,50.495583809904204,ERRO
2022-06-17T09:13:08.002-03,PRZFV,4,123456,20,40,34.916015209386515,SUCESSO!
2022-06-17T09:13:08.005-03,PRZFV,4,654321,10,120,74.1487489658086,SUCESSO!
2022-06-17T09:13:08.035-03,PRZFV,4,780935,20,50,22.87578738312214,SUCESSO!
2022-06-17T09:13:08.055-03,PRZFV,4,654321,10,120,90.35260323454975,SUCESSO!
2022-06-17T09:13:08.068-03,PRZFV,4,780935,20,50,23.932952871199056,SUCESSO!
2022-06-17T09:13:08.101-03,PRZFV,4,780935,20,50,37.90051122153172,SUCESSO!
2022-06-17T09:13:08.102-03,PRZFV,4,123456,20,40,22.09697267424292,SUCESSO!
2022-06-17T09:13:08.106-03,PRZFV,4,654321,10,120,100.68505189144223,SUCESSO!
2022-06-17T09:13:08.134-03,PRZFV,4,780935,20,50,20.184241259850523,SUCESSO!
2022-06-17T09:13:08.156-03,PRZFV,4,654321,10,120,100.24743038456391,SUCESSO!
2022-06-17T09:13:08.168-03,PRZFV,4,780935,20,50,25.848409232846674,SUCESSO!
2022-06-17T09:13:08.201-03,PRZFV,4,780935,20,50,27.339440641641332,SUCESSO!
2022-06-17T09:13:08.202-03,PRZFV,4,123456,20,40,22.901610863018256,SUCESSO!
2022-06-17T09:13:08.207-03,PRZFV,4,654321,10,120,93.30829721932334,SUCESSO!
2022-06-17T09:13:08.234-03,PRZFV,4,780935,20,50,32.023780601937,SUCESSO!
2022-06-17T09:13:08.257-03,PRZFV,4,654321,10,120,54.13870380312151,SUCESSO!
2022-06-17T09:13:08.267-03,PRZFV,4,780935,20,50,30.669931666273627,SUCESSO!
2022-06-17T09:13:08.301-03,PRZFV,4,780935,20,50,27.547290953274864,SUCESSO!
2022-06-17T09:13:08.303-03,PRZFV,4,123456,20,40,38.61516422106905,SUCESSO!
2022-06-17T09:13:08.307-03,PRZFV,4,654321,10,120,49.84732797883701,SUCESSO!
2022-06-17T09:13:08.334-03,PRZFV,4,780935,20,50,50.279306791278714,ERRO
2022-06-17T09:13:08.358-03,PRZFV,4,654321,10,120,41.61827620910369,SUCESSO!
2022-06-17T09:13:08.367-03,PRZFV,4,780935,20,50,23.55377047625567,SUCESSO!
2022-06-17T09:13:08.400-03,PRZFV,4,780935,20,50,28.43280140219133,SUCESSO!
2022-06-17T09:13:08.403-03,PRZFV,4,123456,20,40,33.87042197447393,SUCESSO!
2022-06-17T09:13:08.408-03,PRZFV,4,654321,10,120,113.1304715952604,SUCESSO!
2022-06-17T09:13:08.434-03,PRZFV,4,780935,20,50,24.881308736873702,SUCESSO!
2022-06-17T09:13:08.458-03,PRZFV,4,654321,10,120,90.82010385651745,SUCESSO!
2022-06-17T09:13:08.468-03,PRZFV,4,780935,20,50,29.522272404713966,SUCESSO!
2022-06-17T09:13:08.501-03,PRZFV,4,780935,20,50,31.451723689260263,SUCESSO!
2022-06-17T09:13:08.503-03,PRZFV,4,123456,20,40,26.637511786145065,SUCESSO!
2022-06-17T09:13:08.509-03,PRZFV,4,654321,10,120,70.54360881539336,SUCESSO!
2022-06-17T09:13:08.534-03,PRZFV,4,780935,20,50,43.31719313729023,SUCESSO!
2022-06-17T09:13:08.559-03,PRZFV,4,654321,10,120,87.93918332249237,SUCESSO!
2022-06-17T09:13:08.568-03,PRZFV,4,780935,20,50,38.679304017041886,SUCESSO!
2022-06-17T09:13:08.601-03,PRZFV,4,780935,20,50,41.20342470497173,SUCESSO!
2022-06-17T09:13:08.603-03,PRZFV,4,123456,20,40,25.89133536439089,SUCESSO!
2022-06-17T09:13:08.610-03,PRZFV,4,654321,10,120,83.3729515473037,SUCESSO!
2022-06-17T09:13:08.634-03,PRZFV,4,780935,20,50,27.47055288425352,SUCESSO!
2022-06-17T09:13:08.660-03,PRZFV,4,654321,10,120,21.856239572224982,SUCESSO!
2022-06-17T09:13:08.668-03,PRZFV,4,780935,20,50,48.102954104805946,SUCESSO!
2022-06-17T09:13:08.701-03,PRZFV,4,780935,20,50,48.586477967699324,SUCESSO!
2022-06-17T09:13:08.703-03,PRZFV,4,123456,20,40,22.934878910688873,SUCESSO!
2022-06-17T09:13:08.711-03,PRZFV,4,654321,10,120,55.13021158670206,SUCESSO!
2022-06-17T09:13:08.734-03,PRZFV,4,780935,20,50,30.22379476672375,SUCESSO!
2022-06-17T09:13:08.762-03,PRZFV,4,654321,10,120,60.39158027068337,SUCESSO!
2022-06-17T09:13:08.767-03,PRZFV,4,780935,20,50,29.554592683106705,SUCESSO!
2022-06-17T09:13:08.801-03,PRZFV,4,780935,20,50,35.75161001761121,SUCESSO!
2022-06-17T09:13:08.804-03,PRZFV,4,123456,20,40,34.264227743186396,SUCESSO!
2022-06-17T09:13:08.813-03,PRZFV,4,654321,10,120,37.530508148375944,SUCESSO!
2022-06-17T09:13:08.834-03,PRZFV,4,780935,20,50,47.06853784804285,SUCESSO!
2022-06-17T09:13:08.864-03,PRZFV,4,654321,10,120,120.8845496508208,ERRO
2022-06-17T09:13:08.867-03,PRZFV,4,780935,20,50,45.69715724441654,SUCESSO!
2022-06-17T09:13:08.901-03,PRZFV,4,780935,20,50,34.60730996391057,SUCESSO!
2022-06-17T09:13:08.904-03,PRZFV,4,123456,20,40,21.933403927687436,SUCESSO!
2022-06-17T09:13:08.914-03,PRZFV,4,654321,10,120,116.31789785494067,SUCESSO!
2022-06-17T09:13:08.934-03,PRZFV,4,780935,20,50,31.657485248772772,SUCESSO!
2022-06-17T09:13:08.965-03,PRZFV,4,654321,10,120,43.10917242251932,SUCESSO!
2022-06-17T09:13:08.967-03,PRZFV,4,780935,20,50,29.60618407230927,SUCESSO!
2022-06-17T09:13:09.000-03,PRZFV,4,780935,20,50,41.17717924916783,SUCESSO!
2022-06-17T09:13:09.004-03,PRZFV,4,123456,20,40,32.130393108221604,SUCESSO!
2022-06-17T09:13:09.015-03,PRZFV,4,654321,10,120,114.50135259902682,SUCESSO!
2022-06-17T09:13:09.034-03,PRZFV,4,780935,20,50,29.010105806920837,SUCESSO!
2022-06-17T09:13:09.065-03,PRZFV,4,654321,10,120,53.349991173965265,SUCESSO!
2022-06-17T09:13:09.068-03,PRZFV,4,780935,20,50,26.169309084143134,SUCESSO!
2022-06-17T09:13:09.102-03,PRZFV,4,780935,20,50,41.83472444410579,SUCESSO!
2022-06-17T09:13:09.105-03,PRZFV,4,123456,20,40,25.875910635192355,SUCESSO!
2022-06-17T09:13:09.116-03,PRZFV,4,654321,10,120,71.20599322566831,SUCESSO!
2022-06-17T09:13:09.135-03,PRZFV,4,780935,20,50,21.226710306235525,SUCESSO!
2022-06-17T09:13:09.168-03,PRZFV,4,654321,10,120,76.93395773529068,SUCESSO!
2022-06-17T09:13:09.169-03,PRZFV,4,780935,20,50,36.127212964487995,SUCESSO!
2022-06-17T09:13:09.203-03,PRZFV,4,780935,20,50,20.142672168459683,SUCESSO!
2022-06-17T09:13:09.205-03,PRZFV,4,123456,20,40,21.688330662715,SUCESSO!
2022-06-17T09:13:09.218-03,PRZFV,4,654321,10,120,45.654893491675345,SUCESSO!
2022-06-17T09:13:09.236-03,PRZFV,4,780935,20,50,41.29011584173005,SUCESSO!
2022-06-17T09:13:09.269-03,PRZFV,4,654321,10,120,88.23086311254903,SUCESSO!
2022-06-17T09:13:09.269-03,PRZFV,4,780935,20,50,46.42798835417316,SUCESSO!
2022-06-17T09:13:09.303-03,PRZFV,4,780935,20,50,27.667907874415434,SUCESSO!
2022-06-17T09:13:09.305-03,PRZFV,4,123456,20,40,23.152477626831995,SUCESSO!
2022-06-17T09:13:09.319-03,PRZFV,4,654321,10,120,121.05964382752126,ERRO
2022-06-17T09:13:09.336-03,PRZFV,4,780935,20,50,32.13788487206885,SUCESSO!
2022-06-17T09:13:09.369-03,PRZFV,4,780935,20,50,20.763670364403243,SUCESSO!
2022-06-17T09:13:09.370-03,PRZFV,4,654321,10,120,100.93357871479948,SUCESSO!
2022-06-17T09:13:09.403-03,PRZFV,4,780935,20,50,44.27894688429258,SUCESSO!
2022-06-17T09:13:09.406-03,PRZFV,4,123456,20,40,30.941778327163053,SUCESSO!
2022-06-17T09:13:09.420-03,PRZFV,4,654321,10,120,29.81076545220445,SUCESSO!
2022-06-17T09:13:09.436-03,PRZFV,4,780935,20,50,31.397864312583575,SUCESSO!
2022-06-17T09:13:09.471-03,PRZFV,4,654321,10,120,34.32457263131279,SUCESSO!
2022-06-17T09:13:09.475-03,PRZFV,4,780935,20,50,33.19137954482203,SUCESSO!
2022-06-17T09:13:09.506-03,PRZFV,4,123456,20,40,21.24305628301693,SUCESSO!
2022-06-17T09:13:09.509-03,PRZFV,4,780935,20,50,33.942945695251446,SUCESSO!
2022-06-17T09:13:09.521-03,PRZFV,4,654321,10,120,105.65884279920864,SUCESSO!
2022-06-17T09:13:09.542-03,PRZFV,4,780935,20,50,39.97655498655901,SUCESSO!
2022-06-17T09:13:09.571-03,PRZFV,4,654321,10,120,19.242495146223426,SUCESSO!
2022-06-17T09:13:09.575-03,PRZFV,4,780935,20,50,38.5964671629318,SUCESSO!
2022-06-17T09:13:09.606-03,PRZFV,4,123456,20,40,21.7913054442462,SUCESSO!
2022-06-17T09:13:09.609-03,PRZFV,4,780935,20,50,46.86173568609466,SUCESSO!
2022-06-17T09:13:09.621-03,PRZFV,4,654321,10,120,26.76477236388871,SUCESSO!
2022-06-17T09:13:09.642-03,PRZFV,4,780935,20,50,40.826017611482506,SUCESSO!
2022-06-17T09:13:09.672-03,PRZFV,4,654321,10,120,93.32429875898487,SUCESSO!
2022-06-17T09:13:09.675-03,PRZFV,4,780935,20,50,47.05326473608106,SUCESSO!
2022-06-17T09:13:09.706-03,PRZFV,4,123456,20,40,37.53503228002616,SUCESSO!
2022-06-17T09:13:09.708-03,PRZFV,4,780935,20,50,21.746252023066038,SUCESSO!
2022-06-17T09:13:09.722-03,PRZFV,4,654321,10,120,116.16274154405677,SUCESSO!
2022-06-17T09:13:09.742-03,PRZFV,4,780935,20,50,34.68373760675584,SUCESSO!
2022-06-17T09:13:09.772-03,PRZFV,4,654321,10,120,67.40839771096876,SUCESSO!
2022-06-17T09:13:09.775-03,PRZFV,4,780935,20,50,21.440360428953227,SUCESSO!
2022-06-17T09:13:09.807-03,PRZFV,4,123456,20,40,33.382009189558104,SUCESSO!
2022-06-17T09:13:09.808-03,PRZFV,4,780935,20,50,48.20715157498884,SUCESSO!
2022-06-17T09:13:09.822-03,PRZFV,4,654321,10,120,101.62647250992842,SUCESSO!
2022-06-17T09:13:09.841-03,PRZFV,4,780935,20,50,29.51435730301781,SUCESSO!
2022-06-17T09:13:09.873-03,PRZFV,4,654321,10,120,37.11288094475206,SUCESSO!
2022-06-17T09:13:09.875-03,PRZFV,4,780935,20,50,44.15557074232396,SUCESSO!
2022-06-17T09:13:09.907-03,PRZFV,4,123456,20,40,21.629765628054148,SUCESSO!
2022-06-17T09:13:09.908-03,PRZFV,4,780935,20,50,25.975999550136045,SUCESSO!
2022-06-17T09:13:09.923-03,PRZFV,4,654321,10,120,57.700921577768014,SUCESSO!
2022-06-17T09:13:09.941-03,PRZFV,4,780935,20,50,45.55022135209896,SUCESSO!
2022-06-17T09:13:09.973-03,PRZFV,4,654321,10,120,60.422172991938545,SUCESSO!
2022-06-17T09:13:09.974-03,PRZFV,4,780935,20,50,37.34400396547891,SUCESSO!
2022-06-17T09:13:10.007-03,PRZFV,4,780935,20,50,20.2353350032634,SUCESSO!
2022-06-17T09:13:10.007-03,PRZFV,4,123456,20,40,24.609533638837533,SUCESSO!
2022-06-17T09:13:10.023-03,PRZFV,4,654321,10,120,68.16524036359162,SUCESSO!
2022-06-17T09:13:10.040-03,PRZFV,4,780935,20,50,40.05536821995559,SUCESSO!
2022-06-17T09:13:10.074-03,PRZFV,4,654321,10,120,82.62382581663583,SUCESSO!
2022-06-17T09:13:10.074-03,PRZFV,4,780935,20,50,31.692614242965107,SUCESSO!
2022-06-17T09:13:10.107-03,PRZFV,4,780935,20,50,41.716481818601224,SUCESSO!
2022-06-17T09:13:10.107-03,PRZFV,4,123456,20,40,20.260792400936232,SUCESSO!
2022-06-17T09:13:10.124-03,PRZFV,4,654321,10,120,107.62439839220647,SUCESSO!
2022-06-17T09:13:10.140-03,PRZFV,4,780935,20,50,31.433513769980422,SUCESSO!
2022-06-17T09:13:10.173-03,PRZFV,4,780935,20,50,39.40949598072277,SUCESSO!
2022-06-17T09:13:10.174-03,PRZFV,4,654321,10,120,81.08490067107468,SUCESSO!
2022-06-17T09:13:10.207-03,PRZFV,4,780935,20,50,20.683079184331067,SUCESSO!
2022-06-17T09:13:10.208-03,PRZFV,4,123456,20,40,36.03333387463262,SUCESSO!
2022-06-17T09:13:10.225-03,PRZFV,4,654321,10,120,117.59687821158353,SUCESSO!
2022-06-17T09:13:10.240-03,PRZFV,4,780935,20,50,31.370971085871748,SUCESSO!
2022-06-17T09:13:10.273-03,PRZFV,4,780935,20,50,34.757838695066475,SUCESSO!
2022-06-17T09:13:10.275-03,PRZFV,4,654321,10,120,61.470969658638275,SUCESSO!
2022-06-17T09:13:10.307-03,PRZFV,4,780935,20,50,37.91167302341611,SUCESSO!
2022-06-17T09:13:10.308-03,PRZFV,4,123456,20,40,37.710764102123655,SUCESSO!
2022-06-17T09:13:10.325-03,PRZFV,4,654321,10,120,109.52352209822982,SUCESSO!
2022-06-17T09:13:10.340-03,PRZFV,4,780935,20,50,29.138098473962486,SUCESSO!
2022-06-17T09:13:10.373-03,PRZFV,4,780935,20,50,50.18078762986134,ERRO
2022-06-17T09:13:10.375-03,PRZFV,4,654321,10,120,20.71850545779961,SUCESSO!
2022-06-17T09:13:10.406-03,PRZFV,4,780935,20,50,24.196221654585464,SUCESSO!
2022-06-17T09:13:10.408-03,PRZFV,4,123456,20,40,34.365271577788775,SUCESSO!
2022-06-17T09:13:10.426-03,PRZFV,4,654321,10,120,20.381225292264297,SUCESSO!
2022-06-17T09:13:10.440-03,PRZFV,4,780935,20,50,46.63567650255047,SUCESSO!
2022-06-17T09:13:10.473-03,PRZFV,4,780935,20,50,33.91343642740872,SUCESSO!
2022-06-17T09:13:10.477-03,PRZFV,4,654321,10,120,120.52812638832077,ERRO
2022-06-17T09:13:10.508-03,PRZFV,4,123456,20,40,29.154475810308114,SUCESSO!
2022-06-17T09:13:10.511-03,PRZFV,4,780935,20,50,35.88020173590955,SUCESSO!
2022-06-17T09:13:10.527-03,PRZFV,4,654321,10,120,26.547335480991187,SUCESSO!
2022-06-17T09:13:10.545-03,PRZFV,4,780935,20,50,28.111965680241497,SUCESSO!
2022-06-17T09:13:10.577-03,PRZFV,4,654321,10,120,35.45813778893375,SUCESSO!
2022-06-17T09:13:10.578-03,PRZFV,4,780935,20,50,45.35591539057819,SUCESSO!
2022-06-17T09:13:10.610-03,PRZFV,4,123456,20,40,37.1055154690787,SUCESSO!
2022-06-17T09:13:10.612-03,PRZFV,4,780935,20,50,23.60263413751426,SUCESSO!
2022-06-17T09:13:10.628-03,PRZFV,4,654321,10,120,104.14277573770077,SUCESSO!
2022-06-17T09:13:10.645-03,PRZFV,4,780935,20,50,24.516009828077177,SUCESSO!
2022-06-17T09:13:10.678-03,PRZFV,4,654321,10,120,88.24793973130457,SUCESSO!
2022-06-17T09:13:10.679-03,PRZFV,4,780935,20,50,38.07344185068317,SUCESSO!
2022-06-17T09:13:10.711-03,PRZFV,4,123456,20,40,21.763444624820256,SUCESSO!
2022-06-17T09:13:10.712-03,PRZFV,4,780935,20,50,45.391536971128474,SUCESSO!
2022-06-17T09:13:10.729-03,PRZFV,4,654321,10,120,68.23950605916338,SUCESSO!
2022-06-17T09:13:10.746-03,PRZFV,4,780935,20,50,30.687127059009704,SUCESSO!
2022-06-17T09:13:10.779-03,PRZFV,4,654321,10,120,65.97370896048089,SUCESSO!
2022-06-17T09:13:10.780-03,PRZFV,4,780935,20,50,29.76234741712662,SUCESSO!
2022-06-17T09:13:10.812-03,PRZFV,4,123456,20,40,30.54557826934405,SUCESSO!
2022-06-17T09:13:10.813-03,PRZFV,4,780935,20,50,47.84773011042025,SUCESSO!
2022-06-17T09:13:10.830-03,PRZFV,4,654321,10,120,58.1708338203701,SUCESSO!
2022-06-17T09:13:10.846-03,PRZFV,4,780935,20,50,32.515574733351784,SUCESSO!
2022-06-17T09:13:10.880-03,PRZFV,4,780935,20,50,31.91215654928021,SUCESSO!
2022-06-17T09:13:10.881-03,PRZFV,4,654321,10,120,63.14524668099084,SUCESSO!
2022-06-17T09:13:10.912-03,PRZFV,4,123456,20,40,39.49735388685131,SUCESSO!
2022-06-17T09:13:10.914-03,PRZFV,4,780935,20,50,44.08599838047867,SUCESSO!
2022-06-17T09:13:10.931-03,PRZFV,4,654321,10,120,23.43971951566604,SUCESSO!
2022-06-17T09:13:10.947-03,PRZFV,4,780935,20,50,48.6544269169847,SUCESSO!
2022-06-17T09:13:10.981-03,PRZFV,4,780935,20,50,33.90362115842748,SUCESSO!
